epoch,loss
1,3.2922110557556152
2,2.703878402709961
3,2.6882359981536865
4,3.3440940380096436
5,2.5293567180633545
6,2.5057272911071777
7,2.6382761001586914
8,2.695546865463257
9,2.6706748008728027
10,2.5756537914276123
11,2.4590225219726562
12,2.2885870933532715
13,2.168102502822876
14,2.0832533836364746
15,1.962893009185791
16,1.892707347869873
17,1.7614723443984985
18,1.79594087600708
19,1.7081024646759033
20,1.7904226779937744
21,1.6203052997589111
22,1.624680757522583
23,1.6757344007492065
24,1.5986216068267822
25,1.5515685081481934
26,1.5772714614868164
27,1.5170891284942627
28,1.4849777221679688
29,1.504619836807251
30,1.4332692623138428
31,1.4267991781234741
32,1.3040605783462524
33,1.303768277168274
34,1.3095226287841797
35,1.1540966033935547
36,1.1283584833145142
37,1.1277128458023071
38,1.0823695659637451
39,1.0689001083374023
40,1.0471282005310059
41,0.9193078875541687
42,0.8376641273498535
43,0.8864973187446594
44,0.8189728260040283
45,0.7336022853851318
46,0.6801815032958984
47,0.6868483424186707
48,0.6886544823646545
49,0.631844162940979
50,0.5878653526306152
51,0.5838043689727783
52,0.5358710885047913
53,0.4907577633857727
54,0.5213580131530762
55,0.5355481505393982
56,0.572250247001648
57,0.47034111618995667
58,0.43887990713119507
59,0.5322441458702087
60,0.39677369594573975
61,0.3440406322479248
62,0.4738987684249878
63,0.5028793215751648
64,0.37929052114486694
65,0.37923938035964966
66,0.3600236773490906
67,0.3019128441810608
68,0.2856425940990448
69,0.36674249172210693
70,0.29381293058395386
71,0.29974913597106934
72,0.30574721097946167
73,0.263909250497818
74,0.30284273624420166
75,0.22090885043144226
76,0.25543174147605896
77,0.24565520882606506
78,0.2038200944662094
79,0.17482173442840576
80,0.21279451251029968
